audience_percent,critic_percent,title,audience_number,critic_number,release_year,genre,runtime,differential,bubble_width
78,81,Alice in Wonderland,250000,32,1951.0,Kids and family/Animation,1:15,3,8.724061861322062
72,82,High School Musical 2,250000,22,2007.0,Kids and family/Comedy,1:30,10,6.9026233386080005
31,8,Echelon Conspiracy,250000,13,2009.0,Action/Mystery and thriller,1:46,-23,4.968377601139757
45,79,Captain Marvel,100000,537,2019.0,Adventure/Sci fi,2:04,34,50.843323150650605
42,90,Star Wars: The Last Jedi,100000,477,2017.0,Sci fi/Action,2:32,48,47.21434693089449
83,93,Wonder Woman,100000,465,2017.0,Adventure/Fantasy,2:21,10,46.4684402789913
86,93,Star Wars: The Force Awakens,100000,440,2015.0,Sci fi/Fantasy,2:16,7,44.89085972025035
63,29,Batman v Superman: Dawn of Justice,100000,429,2016.0,Adventure/Sci fi,2:33,-34,44.18611388961366
86,97,Mad Max: Fury Road,100000,426,2015.0,Adventure/Action,2:00,11,43.99273872922982
89,90,Captain America: Civil War,100000,419,2016.0,Adventure/Fantasy,2:26,1,43.53953278107729
87,85,Guardians of the Galaxy Vol. 2,100000,419,2017.0,Sci fi/Comedy,2:15,-2,43.53953278107729
69,40,Justice League,100000,402,2017.0,Adventure/Fantasy,1:59,-29,42.426898317979536
84,78,The Revenant,100000,400,2015.0,Western/Drama,2:36,-6,42.294850537622565
87,92,Spider-Man: Homecoming,100000,391,2017.0,Comedy/Action,2:13,5,41.697543783301256
49,74,Ghostbusters,100000,389,2016.0,Action/Comedy,1:57,25,41.564111465284654
91,91,The Martian,100000,379,2015.0,Drama/Sci fi,2:22,0,40.8930502542442
85,89,Doctor Strange,100000,378,2016.0,Adventure/Fantasy,1:55,4,40.82558108292364
89,98,Inside Out,100000,374,2015.0,Comedy/Animation,1:35,9,40.555032276187106
90,95,12 Years a Slave,100000,371,2013.0,Biography/Drama,2:14,5,40.35140801415813
86,72,Interstellar,100000,366,2014.0,Sci fi/Action,2:45,-14,40.01065658976095
87,87,Gone Girl,100000,363,2014.0,Drama/Crime,2:29,0,39.80536775511781
61,63,Spectre,100000,361,2015.0,Mystery and thriller/Adventure,2:28,2,39.66815496866703
90,96,Argo,100000,358,2012.0,Mystery and thriller/Drama,2:00,6,39.46180004470454
78,71,Jurassic World,100000,352,2015.0,Sci fi/Action,2:04,-7,39.04713416564995
90,85,Deadpool,100000,346,2016.0,Adventure/Fantasy,1:48,-5,38.62980908069324
65,47,X-Men: Apocalypse,100000,343,2016.0,Sci fi/Action,2:23,-18,38.420129557772
84,94,Finding Dory,100000,332,2016.0,Comedy/Animation,1:43,10,37.64534679752864
86,83,Ant-Man,100000,332,2015.0,Adventure/Fantasy,1:57,-3,37.64534679752864
86,96,The Social Network,100000,327,2010.0,Drama/Biography,2:00,10,37.28999674160195
66,76,Godzilla,100000,326,2014.0,Sci fi/Action,2:03,10,37.2186828871591
90,91,Edge of Tomorrow,100000,325,2014.0,Sci fi/Action,1:53,1,37.14728695255573
88,90,Dawn of the Planet of the Apes,100000,314,2014.0,Sci fi/Action,2:10,2,36.3564131496096
64,51,The Amazing Spider-Man 2,100000,309,2014.0,Adventure/Action,2:21,-13,35.99349753310109
71,68,"The Hunger Games: Mockingjay, Part 1",100000,301,2014.0,Adventure/Sci fi,2:03,-3,35.40821712816412
80,91,Zero Dark Thirty,100000,301,2012.0,Drama/War,2:37,11,35.40821712816412
67,48,The Great Gatsby,100000,301,2013.0,Drama,2:22,-19,35.40821712816412
84,72,American Sniper,100000,298,2014.0,Drama/Biography,2:12,-12,35.18723690988606
87,86,X-Men: First Class,100000,298,2011.0,Sci fi/Action,2:06,-1,35.18723690988606
92,94,The King's Speech,100000,297,2010.0,Drama/History,1:58,2,35.113391669429156
77,72,Pacific Rim,100000,294,2013.0,Sci fi/Action,2:11,-5,34.89129442165806
74,92,American Hustle,100000,293,2013.0,Crime/Drama,2:18,18,34.81707337301227
75,81,Super 8,100000,293,2011.0,Sci fi/Mystery and thriller,1:52,6,34.81707337301227
92,98,Zootopia,100000,293,2016.0,Kids and family/Comedy,1:48,6,34.81707337301227
76,90,Bridesmaids,100000,292,2011.0,Comedy,2:05,14,34.74275727052265
66,69,"The Hunger Games: Mockingjay, Part 2",100000,290,2015.0,Adventure/Sci fi,2:16,3,34.59383810879918
76,77,Thor,100000,289,2011.0,Adventure/Fantasy,1:53,1,34.51923414277182
79,90,Up in the Air,100000,288,2009.0,Comedy/Drama,1:49,11,34.44453330922775
61,29,Pirates of the Caribbean: Dead Men Tell No Tales,100000,287,2017.0,Action/Fantasy,2:03,-32,34.36973514538876
74,92,The Cabin in the Woods,100000,286,2011.0,Horror/Comedy,1:35,18,34.294839184644516
83,79,The Wolf of Wall Street,100000,286,2013.0,Comedy/Biography,2:59,-4,34.294839184644516
91,89,The Imitation Game,100000,284,2014.0,Gay and lesbian/History,1:53,-2,34.144751986566035
81,89,Lincoln,100000,284,2012.0,Drama/Biography,2:29,8,34.144751986566035
66,66,Cloud Atlas,100000,284,2012.0,Drama/Mystery and thriller,2:52,0,34.144751986566035
82,94,Her,100000,282,2013.0,Comedy/Romance,1:59,12,33.994267903729856
89,93,Captain Phillips,100000,279,2013.0,Drama/Mystery and thriller,2:13,4,33.76778912483905
54,33,Pirates of the Caribbean: On Stranger Tides,100000,278,2011.0,Action/Adventure,2:16,-21,33.69209351576394
82,82,Furious 7,100000,276,2015.0,Mystery and thriller/Adventure,2:17,0,33.54039526043435
85,95,True Grit,100000,274,2010.0,Western/Drama,1:50,10,33.38828421669504
70,54,Maleficent,100000,273,2014.0,Adventure/Fantasy,1:38,-16,33.3120726055166
84,82,Scott Pilgrim vs. the World,100000,272,2010.0,Action/Romance,1:52,-2,33.23575623584784
74,80,Captain America: The First Avenger,100000,272,2011.0,Action/Adventure,2:04,6,33.23575623584784
82,93,Looper,100000,269,2012.0,Sci fi/Action,1:59,11,33.006173253232014
74,59,The Hobbit: The Battle of the Five Armies,100000,265,2014.0,Adventure/Fantasy,2:24,-15,32.69856330272059
84,79,Saving Mr. Banks,100000,265,2013.0,Drama/Comedy,2:05,-5,32.69856330272059
86,93,Moonrise Kingdom,100000,264,2012.0,Comedy/Romance,1:34,7,32.62138938955259
82,92,Source Code,100000,263,2011.0,Sci fi/Action,1:29,10,32.54410577614366
58,65,Elysium,100000,261,2013.0,Sci fi/Drama,1:49,7,32.3892071476377
67,71,The Adjustment Bureau,100000,261,2011.0,Sci fi/Romance,1:45,4,32.3892071476377
41,76,Noah,100000,261,2014.0,Fantasy/Adventure,2:17,35,32.3892071476377
84,75,Kingsman: The Secret Service,100000,260,2014.0,Adventure/Action,2:09,-9,32.311590968974485
18,9,Fantastic Four,100000,259,2015.0,Sci fi/Action,1:40,-9,32.23386276280209
84,76,Fury,100000,259,2014.0,War/Drama,2:14,-8,32.23386276280209
88,93,Frost/Nixon,100000,258,2008.0,Drama/History,2:02,5,32.15602193394618
43,44,Cowboys & Aliens,100000,257,2011.0,Western/Sci fi,1:58,1,32.07806788174952
61,53,Oblivion,100000,257,2013.0,Sci fi/Adventure,2:05,-8,32.07806788174952
87,96,The LEGO Movie,100000,253,2014.0,Comedy/Animation,1:35,9,31.765107230441497
84,86,Life of Pi,100000,253,2012.0,Adventure/Drama,2:05,2,31.765107230441497
87,81,Prisoners,100000,253,2013.0,Drama/Crime,2:33,-6,31.765107230441497
86,87,The Girl With the Dragon Tattoo,100000,253,2011.0,Drama/Crime,2:38,1,31.765107230441497
89,91,The Fighter,100000,253,2010.0,Biography/Drama,1:56,2,31.765107230441497
65,78,Burn After Reading,100000,250,2008.0,Comedy/Drama,1:35,13,31.529167622359036
52,33,The Hangover Part II,100000,248,2011.0,Comedy,1:42,-19,31.371284444297096
59,61,Salt,100000,248,2010.0,Action/Mystery and thriller,1:40,2,31.371284444297096
63,51,Tron: Legacy,100000,246,2010.0,Sci fi/Action,2:05,-12,31.212923068073856
45,26,Green Lantern,100000,246,2011.0,Sci fi/Action,1:54,-19,31.212923068073856
75,76,Invictus,100000,246,2009.0,Biography/Drama,2:14,1,31.212923068073856
89,93,Milk,100000,245,2008.0,Biography/Drama,2:08,4,31.133561386575195
85,93,Fantastic Mr. Fox,100000,244,2009.0,Kids and family/Comedy,1:28,8,31.054078139703236
43,44,The Green Hornet,100000,240,2011.0,Action/Adventure,1:59,1,30.734915685705186
60,52,John Carter,100000,238,2012.0,Sci fi/Adventure,2:12,-8,30.574586918379627
47,66,Lucy,100000,238,2014.0,Sci fi/Action,1:28,19,30.574586918379627
44,55,Wall Street: Money Never Sleeps,100000,238,2010.0,Drama,2:10,11,30.574586918379627
69,41,Divergent,100000,236,2014.0,Adventure/Sci fi,2:20,-28,30.41375210935341
78,79,"Crazy, Stupid, Love.",100000,236,2011.0,Romance,1:58,1,30.41375210935341
47,31,Total Recall,100000,235,2012.0,Action/Sci fi,1:57,-16,30.333143098167753
85,92,The Town,100000,235,2010.0,Drama/Crime,2:04,7,30.333143098167753
73,60,Real Steel,100000,233,2011.0,Sci fi/Drama,2:07,-13,30.17153811508654
88,98,The Wrestler,100000,233,2008.0,Drama,1:50,10,30.17153811508654
49,52,Knight and Day,100000,232,2010.0,Comedy/Action,1:49,3,30.090540621339713
55,66,Date Night,100000,232,2010.0,Action/Romance,1:28,11,30.090540621339713
55,43,Rock of Ages,100000,231,2012.0,Musical,1:58,-12,30.00941209857022
40,14,A Good Day to Die Hard,100000,230,2013.0,Mystery and thriller/Action,1:38,-26,29.928151766205126
44,73,Killing Them Softly,100000,230,2012.0,Drama/Crime,1:37,29,29.928151766205126
89,76,The Help,100000,230,2011.0,Drama,2:26,-13,29.928151766205126
77,59,Sherlock Holmes: A Game of Shadows,100000,229,2011.0,Action/Adventure,2:09,-18,29.846758835604586
87,89,Tangled,100000,227,2010.0,Comedy/Fantasy,1:41,2,29.683571984087028
71,83,This Is the End,100000,227,2013.0,Comedy/Fantasy,1:47,12,29.683571984087028
85,81,The Fault in Our Stars,100000,226,2014.0,Drama/Romance,2:06,-4,29.601776444473394
91,90,Big Hero 6,100000,226,2014.0,Comedy/Animation,1:42,-1,29.601776444473394
87,75,Lone Survivor,100000,226,2013.0,War/Drama,2:01,-12,29.601776444473394
65,62,Ender's Game,100000,224,2013.0,Sci fi/Action,1:54,-3,29.43777702680547
42,58,W.,100000,224,2008.0,Comedy/Biography,2:11,16,29.43777702680547
83,86,The Conjuring,100000,223,2013.0,Horror/Mystery and thriller,1:51,3,29.355571478323455
70,69,Horrible Bosses,100000,223,2011.0,Comedy,1:38,-1,29.355571478323455
77,84,22 Jump Street,100000,222,2014.0,Comedy/Action,1:52,7,29.273227574963673
33,34,The Wolfman,100000,222,2010.0,Action/Horror,1:42,1,29.273227574963673
69,88,Rango,100000,222,2011.0,Kids and family/Comedy,1:45,19,29.273227574963673
44,57,The Dictator,100000,222,2012.0,Comedy,1:23,13,29.273227574963673
49,55,Minions,100000,221,2015.0,Comedy/Animation,1:31,6,29.190744459068426
49,48,RoboCop,100000,221,2014.0,Sci fi/Action,1:57,-1,29.190744459068426
78,79,Doubt,100000,220,2008.0,Drama,1:44,1,29.108121263755205
49,40,Cars 2,100000,219,2011.0,Kids and family/Comedy,1:47,-9,29.025357112775033
71,83,Seven Psychopaths,100000,219,2012.0,Comedy,1:51,12,29.025357112775033
74,66,Lawless,100000,218,2012.0,Drama/Crime,1:55,-8,28.942451120368005
80,83,Atonement,100000,218,2007.0,Drama/Romance,2:03,3,28.942451120368005
66,49,The A-Team,100000,217,2010.0,Adventure/Action,1:58,-17,28.8594023911159
73,84,State of Play,100000,217,2009.0,Drama/Crime,2:07,11,28.8594023911159
62,55,Body of Lies,100000,216,2008.0,Action/Drama,2:08,-7,28.776210019791854
60,79,Magic Mike,100000,214,2012.0,Drama/Comedy,1:50,19,28.609390680053693
71,67,Revolutionary Road,100000,214,2008.0,Drama,1:59,-4,28.609390680053693
37,58,The International,100000,213,2009.0,Drama/Mystery and thriller,1:58,21,28.52576185074631
50,17,Transformers: Age of Extinction,100000,212,2014.0,Adventure/Sci fi,2:45,-33,28.441985657257728
74,81,Vicky Cristina Barcelona,100000,212,2008.0,Comedy/Romance,1:36,7,28.441985657257728
36,11,After Earth,100000,211,2013.0,Action/Sci fi,1:39,-25,28.358061142953193
57,32,Kick-Ass 2,100000,211,2013.0,Action/Comedy,1:43,-25,28.358061142953193
76,90,Crazy Heart,100000,211,2009.0,Drama/Romance,1:52,14,28.358061142953193
56,64,Hot Tub Time Machine,100000,211,2010.0,Comedy/Fantasy,1:39,8,28.358061142953193
60,25,The Twilight Saga: Breaking Dawn Part 1,100000,210,2011.0,Romance/Fantasy,1:57,-35,28.273987340420472
82,62,Changeling,100000,210,2008.0,Drama/Mystery and thriller,2:21,-20,28.273987340420472
73,81,Warm Bodies,100000,209,2013.0,Romance/Horror,1:38,8,28.18976327129646
61,79,The Grey,100000,209,2012.0,Adventure/Drama,1:57,18,28.18976327129646
60,78,The Other Guys,100000,209,2010.0,Comedy/Action,1:47,18,28.18976327129646
57,31,Gangster Squad,100000,208,2013.0,Drama/Crime,1:50,-26,28.10538794609019
51,66,The Campaign,100000,208,2012.0,Comedy,1:25,15,28.10538794609019
37,39,Nine,100000,207,2009.0,Musical/Romance,1:58,2,28.02086036400211
44,20,The Hangover Part III,100000,206,2013.0,Comedy,1:40,-24,27.93617951273954
42,36,Eat Pray Love,100000,206,2010.0,Romance/Drama,2:20,-6,27.93617951273954
52,75,Anchorman 2: The Legend Continues,100000,204,2013.0,Comedy,1:59,23,27.76635389491961
52,64,Predators,100000,204,2010.0,Sci fi/Action,1:47,12,27.76635389491961
73,82,Charlie Wilson's War,100000,204,2007.0,Comedy/Drama,1:42,9,27.76635389491961
79,63,The Reader,100000,204,2008.0,Romance/Drama,2:03,-16,27.76635389491961
83,77,Fast Five,100000,203,2011.0,Action,2:10,-6,27.681207044594718
62,52,White House Down,100000,203,2013.0,Action/Mystery and thriller,2:11,-10,27.681207044594718
66,65,Zack and Miri Make a Porno,100000,201,2008.0,Romance,1:41,-1,27.510439959956123
83,89,Eastern Promises,100000,201,2007.0,Drama/Crime,1:40,6,27.510439959956123
87,84,In Bruges,100000,200,2008.0,Drama/Action,1:47,-3,27.42481756762073
66,49,Olympus Has Fallen,100000,199,2013.0,Action/Mystery and thriller,2:00,-17,27.33903448190164
65,62,Valkyrie,100000,199,2008.0,Mystery and thriller/Drama,2:00,-3,27.33903448190164
44,50,Mirror Mirror,100000,198,2012.0,Kids and family/Comedy,1:46,6,27.253089591424086
51,45,300: Rise of an Empire,100000,197,2014.0,Adventure/Drama,1:43,-6,27.166981771469644
85,81,42,100000,195,2013.0,Biography/History,2:08,-4,26.9942727761599
54,50,Savages,100000,195,2012.0,Mystery and thriller/Crime,2:10,-4,26.9942727761599
63,72,Machete,100000,195,2010.0,Action,1:44,9,26.9942727761599
52,39,Due Date,100000,195,2010.0,Comedy,1:35,-13,26.9942727761599
50,34,Abraham Lincoln: Vampire Hunter,100000,194,2012.0,Action/Horror,1:45,-16,26.907669282564235
63,53,Safe House,100000,194,2012.0,Action/Mystery and thriller,1:55,-10,26.907669282564235
72,87,Unstoppable,100000,194,2010.0,Action/Drama,1:34,15,26.907669282564235
78,69,The Darjeeling Limited,100000,193,2007.0,Comedy/Drama,1:31,-9,26.820898222527152
77,85,Easy A,100000,191,2010.0,Comedy,1:33,8,26.646848608438216
74,84,Whip It,100000,190,2009.0,Drama/Comedy,1:51,10,26.559567619788876
57,53,Green Zone,100000,190,2010.0,War/Mystery and thriller,1:55,-4,26.559567619788876
44,43,Frank Miller's Sin City: A Dame to Kill For,100000,190,2014.0,Drama/Action,1:41,-1,26.559567619788876
86,87,Wreck-It Ralph,100000,189,2012.0,Kids and family/Comedy,1:41,1,26.47211419497369
66,65,2 Guns,100000,189,2013.0,Comedy/Action,1:49,-1,26.47211419497369
38,62,Extract,100000,189,2009.0,Comedy,1:31,24,26.47211419497369
90,91,How to Train Your Dragon 2,100000,188,2014.0,Kids and family/Comedy,1:42,1,26.384487078239673
82,81,Michael Jackson's This Is It,100000,187,2009.0,Documentary,1:51,-1,26.296684997953903
71,85,Chronicle,100000,186,2012.0,Sci fi/Drama,1:24,14,26.20870666631663
47,27,Lions for Lambs,100000,185,2007.0,Drama,1:32,-20,26.120550779067592
43,15,A Nightmare on Elm Street,100000,184,2010.0,Horror,1:36,-28,26.03221601518546
71,66,The Heat,100000,183,2013.0,Comedy/Action,1:57,-5,25.943701036580038
72,72,Megamind,100000,183,2010.0,Kids and family/Comedy,1:36,0,25.943701036580038
60,58,It's Complicated,100000,183,2009.0,Romance,2:00,-2,25.943701036580038
67,64,Jack Reacher,100000,182,2012.0,Mystery and thriller/Action,2:10,-3,25.855004487777162
74,81,Kung Fu Panda 2,100000,182,2011.0,Kids and family/Comedy,1:30,7,25.855004487777162
86,94,Gone Baby Gone,100000,181,2007.0,Drama/Crime,1:55,8,25.766124995595995
82,94,In the Loop,100000,179,2009.0,Comedy,1:46,12,25.587811597850912
48,28,G.I. Joe: Retaliation,100000,179,2013.0,Action/Adventure,1:50,-20,25.587811597850912
63,74,Sunshine Cleaning,100000,179,2008.0,Comedy/Drama,1:42,11,25.587811597850912
78,87,Kung Fu Panda 3,100000,179,2016.0,Kids and family/Comedy,1:35,9,25.587811597850912
53,19,Identity Thief,100000,178,2013.0,Comedy,1:46,-34,25.49837485437685
84,65,The Kite Runner,100000,178,2007.0,Drama,2:08,-19,25.49837485437685
62,66,Insidious,100000,177,2010.0,Horror/Mystery and thriller,1:41,4,25.40874949100198
33,14,The Love Guru,100000,177,2008.0,Comedy,1:27,-19,25.40874949100198
92,94,The Diving Bell and the Butterfly,100000,176,2007.0,Biography/Drama,1:54,2,25.31893404088985
46,26,Friday the 13th,100000,175,2009.0,Horror,1:37,-20,25.228927017388646
53,40,The Sorcerer's Apprentice,100000,174,2010.0,Adventure/Fantasy,1:48,-13,25.13872691364861
52,22,Taken 2,100000,172,2012.0,Mystery and thriller/Action,1:32,-30,24.957741334700298
71,65,We Bought a Zoo,100000,172,2011.0,Comedy/Kids and family,2:04,-6,24.957741334700298
52,66,Youth in Revolt,100000,172,2009.0,Romance,1:30,14,24.957741334700298
75,90,The Savages,100000,172,2007.0,Comedy/Drama,1:53,15,24.957741334700298
40,18,Star Wars: The Clone Wars,100000,172,2008.0,Animation/Fantasy,1:38,-22,24.957741334700298
37,27,New in Town,100000,171,2009.0,Romance,1:36,-10,24.86695274122312
73,77,Sunshine,100000,171,2007.0,Sci fi,1:47,4,24.86695274122312
38,52,Leatherheads,100000,170,2008.0,Romance,1:54,14,24.775964830134004
70,50,Now You See Me,100000,169,2013.0,Comedy/Drama,1:56,-20,24.684775987507244
54,48,The Losers,100000,168,2010.0,Adventure/Action,1:37,-6,24.59338457671065
89,85,The Perks of Being a Wallflower,100000,168,2012.0,Gay and lesbian/Drama,1:43,-4,24.59338457671065
39,44,Lakeview Terrace,100000,167,2008.0,Drama/Mystery and thriller,1:46,5,24.501788937948916
58,50,The Chronicles of Narnia: The Voyage of the Dawn Treader,100000,167,2010.0,Kids and family/Adventure,1:52,-8,24.501788937948916
72,79,Dredd,100000,167,2012.0,Sci fi/Action,1:36,7,24.501788937948916
55,63,Mama,100000,166,2013.0,Horror/Mystery and thriller,1:40,8,24.409987387794924
40,19,The Invasion,100000,164,2007.0,Sci fi/Mystery and thriller,1:39,-21,24.225759698543914
50,21,Teenage Mutant Ninja Turtles,100000,163,2014.0,Comedy/Action,1:41,-29,24.13333007004028
75,90,Rescue Dawn,100000,163,2006.0,Drama/History,2:05,15,24.13333007004028
60,74,Premium Rush,100000,162,2012.0,Action/Mystery and thriller,1:31,14,24.0406875503036
54,38,From Paris With Love,100000,162,2010.0,Action/Adventure,1:32,-16,24.0406875503036
69,77,I'm Not There,100000,162,2007.0,Biography/Drama,2:15,8,24.0406875503036
80,75,Rise of the Guardians,100000,161,2012.0,Adventure/Animation,1:37,-5,23.947830330270747
60,42,Death Race,100000,160,2008.0,Action/Mystery and thriller,1:45,-18,23.854756574160536
72,48,We're the Millers,100000,159,2013.0,Comedy/Action,1:50,-24,23.761464418909437
91,97,Once,100000,158,2006.0,Drama/Romance,1:26,6,23.667951973591787
63,54,Dr. Seuss' the Lorax,100000,157,2012.0,Kids and family/Animation,1:26,-9,23.574217318823912
74,76,The Young Victoria,100000,156,2009.0,Romance/History,1:44,2,23.480258506151625
64,46,Run Fat Boy Run,100000,156,2007.0,Romance,1:40,-18,23.480258506151625
56,70,The Crazies,100000,155,2010.0,Horror/Mystery and thriller,1:41,14,23.38607355742051
49,69,Daybreakers,100000,154,2009.0,Sci fi/Horror,1:38,20,23.291660464128444
41,22,Repo Men,100000,154,2010.0,Sci fi/Action,1:51,-19,23.291660464128444
46,44,Brooklyn's Finest,100000,153,2009.0,Drama/Crime,2:05,-2,23.197017186759677
20,12,Jonah Hex,100000,153,2010.0,Fantasy/Western,1:21,-8,23.197017186759677
59,70,American Teen,100000,153,2008.0,Documentary,1:40,11,23.197017186759677
84,74,La môme,100000,153,2007.0,Biography/Drama,2:20,-10,23.197017186759677
35,48,MacGruber,100000,152,2010.0,Comedy/Action,1:30,13,23.102141654099842
58,36,Street Kings,100000,152,2008.0,Drama/Crime,1:47,-22,23.102141654099842
34,9,Little Fockers,100000,151,2010.0,Comedy,1:37,-25,23.007031762531238
39,50,Smart People,100000,151,2008.0,Drama/Romance,1:34,11,23.007031762531238
47,51,The Three Stooges,100000,150,2012.0,Comedy,1:32,4,22.911685375307673
46,17,The Back-up Plan,100000,149,2010.0,Romance,1:44,-29,22.816100321808104
67,20,The Lucky One,100000,148,2012.0,Drama/Romance,1:41,-47,22.72027439676837
62,43,The Other Boleyn Girl,100000,148,2008.0,Drama/History,1:55,-19,22.72027439676837
52,16,Untraceable,100000,148,2008.0,Drama/Crime,1:41,-36,22.72027439676837
65,71,The Mist,100000,146,2007.0,Sci fi/Horror,2:05,6,22.52789093302636
72,45,Hotel Transylvania,100000,145,2012.0,Kids and family/Comedy,1:35,-27,22.43132880334213
45,39,Inkheart,100000,145,2009.0,Kids and family/Adventure,1:45,-6,22.43132880334213
